User_Id,username,Place_Id,Place_Ratings
2326,williamkrueger794,313,5
662,donaldcampos511,157,5
5789,wntvp5bx,263,2
6125,kristysmith123,282,5
5622,williamkarow910,237,2
2641,margaretjackson212,346,3
4442,chrisgross749,236,5
5360,tt4prke9,377,5
2761,scotthairston49,277,2
877,jefferyeagleton874,118,5
7180,laurawinkler870,226,4
6217,toddpowers433,200,5
6779,peggyallen860,385,4
1199,williamsmith125,378,4
8011,thomascrisci225,84,5
819,kieththomas533,37,2
5764,antoniofarmer947,291,2
4815,jamesbove873,231,5
336,lindahoffman696,43,3
8380,curtisquinones750,177,5
974,fe975614,101,2
9801,davidarroyo973,324,2
8383,bryanharrison184,328,3
8270,coreywilliams878,105,3
1983,oscarsaeteun342,329,3
7974,kathrynleger202,107,5
9781,stanleykeeter336,86,3
5905,cristalabernethy830,94,4
5031,donnaconklin250,251,2
1869,doloresmckenzie241,345,2
1846,raymondgarcia7,110,2
2464,douglaslong779,300,5
8823,x2bicj02,374,5
4610,kennethjohnson567,6,2
6542,ve773eri,191,2
9010,susanvelez987,130,2
1641,h2l3dcwe,39,3
848,ashleevalentin936,238,4
1392,williamcondon523,322,2
5156,carmenlumukanda225,102,3
783,8txadzmq,409,2
7128,benjaminyenz715,126,5
3133,lisaaylsworth912,187,3
9949,stephaniebaptist544,244,4
6608,lnlnj90b,215,3
3821,charleskaye941,327,2
8888,judithuren88,229,2
5345,loisboysen402,273,5
3109,zk1jfkpu,142,3
8129,9vz77ilm,397,4
3752,cynthialopez874,402,2
4873,wzpzaqnm,267,4
4317,phyllismendez68,246,4
5985,k1aocles,367,3
6022,jacquelynengle398,407,3
641,juliesterlace496,297,3
4680,christopherpettaway913,418,2
7576,catherinebradshaw250,322,3
8812,donovanmcmorran969,298,5
9796,maripage820,77,2
9825,ruthferrera426,433,3
2947,madptz2y,236,3
6992,rachaeltompkins709,362,5
483,7koeoehk,200,4
2522,charlescampbell613,62,3
6819,brettdillow632,279,4
698,thomasbelt206,54,2
6696,hmnbs7w5,312,5
7154,geralddixon458,359,3
4659,dorothygranger523,166,2
9990,deborahfietek963,282,5
4019,arthurmusick615,76,3
1404,i2kxmlza,374,4
8414,aliciajohnson824,147,2
1114,kz8aum5n,402,5
5550,br98kyr8,256,3
2310,ernestineharris202,62,3
4261,victorwright875,122,4
3112,jessekeith965,323,4
2667,craigwenzel353,336,5
7578,shirleyelliott681,328,3
5571,bonniebeltran156,357,2
9679,judithsay445,79,3
7533,8uaw19su,141,2
3544,russelljackson757,344,3
703,arthurdelaney294,241,4
4262,noratretheway11,129,2
9903,ruthwhite59,134,4
1208,archiemoore524,150,5
7582,michealsenske139,145,3
1458,deborahhiggins846,388,2
4588,marksmith97,337,4
4835,michaelfernandez969,78,4
9714,alfredoverall431,416,3
3666,charlesthompson956,39,5
9375,joseford569,275,4
4887,lisajackson993,38,2
5672,chesterhemphill109,84,2
3319,lilliepirtle218,303,3
7621,nicholasschartz190,74,5
1626,edithlittman637,268,3
4923,amandadean230,264,2
3389,brandystallings935,369,3
9260,carolinerobinson861,416,5
4345,4qqo3blh,122,2
4985,alfrediaboggess786,384,2
157,z68x9u2b,113,3
3377,elizabethhanson438,213,2
3158,charleswilliams330,265,4
6548,karenfreitag124,416,5
9344,cynthiafornili135,429,2
781,donaldscherzer427,136,5
1898,leroydickson768,8,4
1887,tt9u8hul,75,2
9313,olgamarciniak132,324,3
2527,edwardlorenzana257,236,5
4512,peggysmith161,34,3
6853,robertirion900,36,2
7547,phyllislane316,435,4
1688,qxicw1qc,23,3
826,dennyreaves622,296,2
1438,carolynshaffer285,134,5
5042,samanthahumphrey260,61,4
9220,normaskinner831,304,3
4216,anthonyjanski168,224,2
3188,randolphfields923,16,5
8805,lorihamernik553,341,3
1672,frlbbw1g,341,3
7721,racheltaylor984,247,4
3155,shawnasteagell571,183,3
8687,50ds365r,230,4
6994,irenemaung259,103,3
980,earlinedrum205,174,2
3775,adamkrock349,423,3
5220,markmoss710,266,3
4893,markmorrissey219,190,4
6831,thelmaparker650,342,4
3797,lindseybolduc811,303,3
3303,margaretboniello160,204,4
3475,jeannemelugin501,281,3
3764,marisoledwards806,230,4
159,charlenegay259,120,2
8609,ramonwinstead901,261,3
9688,richardjohnson194,197,3
270,rodgerwilly70,190,3
2366,katherineallen505,24,4
3043,rachelsalada241,46,5
956,williamwashburn854,176,4
5385,violabissonnette417,433,4
3171,maryromero773,16,5
6631,sidneymoran293,380,5
3533,mariannelewison186,60,3
8806,paulinemosby417,301,4
3175,louisajohnston29,126,3
5656,2pf5xpg8,316,2
6522,deborahdavis115,39,2
5370,craigross521,426,2
6971,nicholasoleary575,188,3
1405,michaelgreen813,330,3
921,myrnawilson444,318,2
9919,davidosuna145,158,2
3064,tonyswartzentrube411,402,5
4301,fannyevans256,328,4
1029,sharoncoursey326,344,4
4973,martinebowe926,279,5
8500,williamfranklin945,395,2
6087,amberlyroberts272,304,2
8938,patriciaaviles330,336,2
3347,sharrongutierrez569,5,4
8106,ettapinnock737,113,3
1830,shannonmyers689,241,2
5056,jacklynself727,82,5
1795,gerardmiller784,308,4
5948,justinwoodward609,136,3
2386,bkz82mj3,330,4
9436,susanwright854,343,2
5614,danielthorpe682,319,4
356,alanviejo948,185,2
3654,zc6nntke,188,2
2776,isabelrhea859,372,4
2678,8n8lq7dm,254,5
6111,0v8jm9lz,128,4
8390,gaynellgodzik951,379,4
8818,bertstromquist378,162,3
2412,erikhunt908,43,4
6206,ronalddavis588,117,5
3176,u29059d4,315,3
4052,sallyphillips128,216,2
5443,earlinezook281,32,5
10000,marydowns288,250,2
7532,johnbowyer821,95,2
9689,jerricaholder191,68,2
5925,wendellramsey134,4,2
3655,williamdavis357,214,5
3100,fw99pppg,385,2
2228,thomasharris399,133,3
6244,mariasaunders140,23,5
3760,gregorybinion486,1,4
2389,danielmeraz956,181,3
6256,irmahiggins241,138,4
3894,cathyarmstrong961,136,3
9238,bradleyjohnson102,172,5
2471,marcspangle685,414,4
4955,43zbgaee,274,4
8963,brianfletcher388,278,3
8195,jeffreygladstone579,209,2
5833,2e1nvj3h,139,4
6783,maryjackson378,242,3
7691,ka5cbzrs,216,3
9322,stevenhession2,24,3
8193,alfonsoallen872,354,3
8528,madeleneremiszewski990,230,5
3324,aliciagooden397,318,3
1827,su4922nb,39,2
897,josephineparker644,316,2
5133,debbyalexander797,312,2
7295,richardmontoya922,371,2
930,qprqevxi,378,2
7680,louislewis778,43,5
7177,vo45rjgd,34,4
8946,robertsant896,433,4
9513,jarredscott894,52,2
5596,41dnl1sz,93,5
2468,kristenhall582,213,4
612,robertwillis303,366,2
3946,christinefrancisco46,300,5
1096,nmjvnpec,311,2
4247,jennifergil760,167,5
4127,timothyledue705,260,3
1035,jerrylopez779,326,3
1655,carolynsolis431,396,3
6492,jasondobson326,367,3
3920,lawrenceyarbrough842,267,4
9088,kelliehofman995,63,5
6059,martharobinson322,103,3
6625,kellynelson218,287,5
20,edwardlabelle24,132,3
5618,danielsizemore693,256,2
5668,lindatrujillo648,413,3
5421,royblunt228,60,5
645,ruthjones85,385,4
6525,constancefaris41,324,4
3245,pamelaleveille309,344,5
513,iklnvhmi,404,3
5585,thomasweaver830,330,3
3899,steventurberville370,173,2
9370,cpmxglo4,385,2
3806,garyloyd955,40,2
2626,carmenswindell409,274,2
1212,jamesvanschaick891,364,3
4856,williamgarcia842,17,3
8901,z14ph2t8,41,2
5187,qk4vhw23,4,4
2225,nzk7qkkv,265,4
6575,justinlee759,155,3
3412,jantsuji132,1,2
5105,ericwithers45,132,5
8864,susanhunt946,285,2
751,annajohnston712,208,5
6008,dustinmorrison950,224,5
903,edgarcampbell528,290,2
4652,jessicaschmid782,215,5
3321,francespaul930,312,4
5316,lewiskrausz204,411,5
7731,johnroy330,236,2
8658,87y6c8as,401,5
3426,josephacevedo992,40,5
8420,markbeck415,118,4
7136,marywimberly555,86,4
5765,amandamiller817,58,2
3536,rachelwillner477,202,3
6562,rudolphtaylor539,354,5
9707,anthonyellis3,237,4
8966,desireescheller817,326,5
5226,haroldcook512,53,5
585,andreabarnard465,349,4
851,ednasuggs216,117,5
1047,stevengrieb691,225,3
7592,florencegomez675,298,3
6622,michaelrodriguez866,195,4
5428,x650yi5b,269,3
3841,julianasmith81,365,5
6339,richardclark448,227,3
8004,tatianalykins136,264,3
2801,twdn9khc,69,5
134,robertallmand360,167,3
2963,floydfaulk75,366,4
4894,otisbiddix3,93,4
4018,suzannerand397,241,4
7508,williamjohnson732,85,5
2414,jennifermartinez450,98,4
5623,lisapainter128,55,4
8616,scottlopez124,260,3
290,zhxnj9xf,305,5
2469,suegreer763,254,4
6967,sherleyhunt28,322,4
9247,mereditharellano398,362,3
835,carolmcintosh160,386,2
4784,alfonsojordan450,218,5
359,ronaldrunge993,36,5
6855,ritaprincipato791,269,3
5831,s7j52n4z,371,4
689,gregoryroman496,208,3
9941,mablerojas254,319,2
9289,6rdxm6qk,360,4
3157,v6szhqox,220,4
9342,scottwhite151,360,3
3378,pmzov31p,356,4
2831,xxl4m2ax,110,4
4919,christysmall334,408,4
7729,kathleenprendergast376,340,3
6869,jeffreywiker963,24,5
1791,51ppje2i,214,3
6578,jeanneallen119,196,2
4394,christopherpirrone204,62,5
6624,esxiuhqm,189,5
2287,robertalehman885,59,5
7286,kevinwilson353,332,5
6922,davidcollier820,284,3
8589,christopherevans256,211,3
8642,mikehudson720,103,3
940,bpoi1ugk,49,5
2721,susandedmon700,211,2
4855,travisomara623,371,3
8766,manuelfreed106,159,4
1745,89qv3cm7,179,3
199,barbarajohnson221,215,5
324,elizabethgarland769,349,2
2997,johnhamilton995,402,4
5570,uz7hgikq,257,2
313,susanlarson217,91,3
8920,janinestafford688,410,5
4929,vr6eh4aq,86,2
1555,g422ew81,216,2
7384,savannahrosario666,106,4
9162,tommymiller756,82,3
246,johnwalker118,87,2
8943,herbertmcelroy154,247,3
1309,plivcaax,178,2
126,edwinpeterson641,196,4
5851,valerieshidler112,185,4
6533,50uk8b93,192,2
6599,26w3vem4,358,2
7022,guadalupeahrendt279,37,4
430,kristenbaldwin432,298,5
371,carloroe542,184,3
2616,ci59s1ac,99,3
1964,scottoliver313,174,4
2198,r2wpv8ir,203,4
7090,scottpuckett121,197,5
9804,5nu9m4vg,37,4
6060,loispotter751,397,3
7182,mattphipps519,255,2
2759,emmanueldavis297,333,2
6277,christopherparry601,63,4
9965,cathybyrd393,21,4
8596,maryriegel409,252,3
6590,gailperez352,434,4
7945,janiehalm477,432,5
9442,marilynmaurer268,148,4
3371,douglasmullan704,374,4
8784,h7ci3htq,379,4
357,melissafritz561,193,3
5875,williamshannon266,324,2
5699,ronaldburton477,308,4
6538,joygonzalez437,391,5
1475,brianillich784,336,2
9577,juliezollars985,45,4
5582,ernestunderwood905,427,4
9934,ianfoster860,351,2
7044,herbertwhite310,187,2
6048,ttw41c4i,67,4
2578,brandymartin967,363,2
4736,rubenmitchell384,203,2
6176,danieldyer277,162,4
7204,0avyst84,175,3
6870,erwingomez335,384,2
1194,craigvasquez520,88,4
1622,ralphcompton365,63,2
5568,albertoquick559,335,5
7894,josejohnson541,396,3
508,irmakoffman389,99,2
9682,michaelruble656,202,3
8141,teresanaughton714,185,5
5504,bryanjohnson663,312,5
5165,amandaknee197,391,5
2026,7kcrr95c,267,3
8895,brianperrigo316,265,2
7474,tvbpx1d5,300,2
1220,bt3xgy4r,48,3
2307,donaldstephenson52,310,2
362,melissavaughn138,281,4
857,shawnmccoy910,180,5
4378,daviddixon646,421,3
8710,nancygillette91,373,3
6940,paulinerobinson776,239,2
9298,josephsimmons265,27,3
9856,maxhartley539,107,5
9981,earnestoliver876,84,2
3177,nancyvanhoose766,341,2
1411,helenmccormick277,102,5
7541,williefowles189,377,2
247,dydn1oi3,103,4
4549,8yxjrpr8,324,2
6481,y30jjw1u,306,5
8649,pgzhzpa1,310,3
1172,danaclark613,44,4
7540,carlanaquin530,274,5
8361,brendabutler668,343,4
5901,jesseabrams879,298,2
6793,charlesbones128,386,2
3510,jameschrostowski938,423,3
2302,unb3thfd,53,5
4471,stevenrussell609,366,2
7312,frederickkurkowski64,58,5
2981,8krcb5zp,82,3
6291,marionbronn255,91,5
642,vgl9s6fr,316,2
5536,l5pg4bqn,85,4
6369,sudievolesky590,410,3
4589,roberthutton332,204,2
302,marceltrout164,415,2
6884,jeremybeasley654,89,5
1098,essiehenry881,330,2
9627,oidxmf8v,205,3
5717,kristyjones502,406,3
9854,benjaminmoseley474,322,2
8691,edwardmoss678,396,4
9466,stephenlester823,279,5
2802,staceyjustice154,282,2
753,joanperry118,167,4
7162,jessegreen600,387,5
3333,darlenequeen285,2,3
1254,aaronkeirnan42,375,5
8754,ubjgwx8a,6,3
3131,theresamunoz586,26,2
514,bernicebaldon761,234,4
3546,joelcarter377,429,3
6155,jessicawiggins675,86,5
8884,paulgonzales881,201,3
7174,ritarice186,52,5
3812,robertheinen832,99,4
1391,sjlopyrn,394,2
1669,louiseosterman894,249,4
1530,thomashopes589,251,3
7755,virgilcraig144,79,3
8737,mariamcneil508,309,3
6284,jamiehaynie202,89,2
9287,ericcook376,401,2
9997,cavt608k,109,3
7874,r0dq4m4o,331,3
5621,mildredcrass95,127,5
8033,marywarren422,322,2
4413,jacquelinehammond654,313,3
6166,hb5e7v79,424,5
4710,garyjones593,178,5
8174,8kn0bbog,284,3
1726,48crhctu,112,5
6807,suzannemason221,210,3
880,u9x49lnc,199,5
1713,terencerosenberry833,345,2
7649,phillipbasquez437,392,3
6075,susangilmartin959,355,3
6665,lauramason722,315,4
3273,johnprather969,319,2
6336,walterbuzbee297,141,3
643,samuelmorad930,14,4
1534,y10iav46,383,3
9284,jesicarubin457,202,5
6055,saraahrendt473,135,3
8360,colindagostino961,22,4
2735,allentharp685,96,2
3624,bryanlessman57,382,4
9294,claudecolvin148,405,3
123,antoniomaldonado580,88,4
9915,gustavohogan60,213,3
817,waynebrown416,308,5
4268,fss81xav,317,4
5863,christinebrown7,241,4
1790,edwardhutchinson301,80,4
9160,philipwilder722,21,4
6937,annettestromquist440,368,4
6754,en3ni5jb,269,2
8542,jeffrosemond472,109,2
1951,georgedavis654,146,4
6432,timothygraeser377,157,4
3357,elysemileski776,337,5
1089,sharonhall390,94,4
5941,pchok30w,84,3
7669,paularagland601,333,5
5422,richardursprung529,123,4
7120,melissagarcia234,331,5
2921,bruceweber945,281,4
5435,8p0lw5y1,242,5
1835,edwardbayardo580,294,5
5627,sepow9jr,304,3
3474,jeanhealy344,416,4
7558,hansrenteria836,180,5
8921,marianharding593,80,3
3562,dwaynerose426,20,5
4468,roberttankersley178,365,2
257,8q3q4rqk,133,5
7167,patriciaowens489,77,2
8153,salvadormercier501,293,4
8739,7jon68v2,359,2
9565,gloriawoolley843,50,2
7969,lindalee601,289,3
3406,garyheadley250,197,3
283,4atdm95b,147,5
7793,gemmamace983,78,5
114,robertjames51,227,5
4320,laceywarner703,296,3
9235,paulurban426,199,3
5059,davidmorris262,23,4
1564,q2vg5djd,293,5
3980,timothyray591,232,3
2608,8rpp8xpp,148,3
8582,allisonbramlet290,239,3
3732,paulwortham286,75,3
5377,marilynlouder717,45,2
3903,gwenhearne798,38,3
3142,andrewbrenner416,319,5
3484,erikbryant695,43,3
9808,charleslipp531,169,5
3068,markmontgomery206,56,4
4657,robertcole374,89,4
4023,noratoure443,102,2
4655,rayrodriquez271,39,4
9158,dknmvl8s,107,4
517,williammartinez254,154,5
6776,stephanegrothe721,321,5
9107,michaelmercardo253,395,2
8465,maryharvey746,34,5
286,jenniferjablonski336,331,4
7443,geoffreyrigsby270,174,5
4170,joemlkxw,31,2
8211,frankbentley69,114,4
9739,lynnehunt582,55,2
4866,jerrysale326,272,5
2594,lenorabennett994,315,3
4888,curtisstevens156,145,2
8354,elizabethkoeneman305,174,3
1072,anthonyfaulkner926,414,5
2065,patriciamcdonald404,193,4
7070,ycdk0ggf,103,2
5268,adamarnett157,309,3
3641,lulascribner147,360,4
334,9m0y7kuw,2,5
9847,patrickodom820,238,5
7060,stevenmehserle906,397,3
9664,marcybrown995,156,3
8718,williammeredith124,433,5
7723,paulinekimbrell973,197,1
4292,derrickjoseph169,133,2
4980,johnpflieger748,377,1
722,maryhoemann213,123,2
9927,michaelyoung264,118,2
7366,deborahroman436,8,5
8790,4po8zs6c,200,5
9994,kimberlywhite373,20,1
3674,samuelstamey548,183,4
1583,stephenforbes513,62,3
6934,martinrivera665,163,2
3373,carolynleone184,403,3
7294,rachellegilmore672,345,3
9445,janetthompson890,218,1
9385,1xb751k7,117,1
9806,michellecropper502,212,3
3842,c338vqno,15,2
3365,marcuscornell292,136,1
7560,graceclark146,314,3
7117,phylismarrin444,24,2
4795,louisanderson54,220,2
3209,tonirigney656,250,3
401,theresacole938,391,5
8776,danaconnell118,29,1
8204,lindsayingersoll774,228,2
4793,juanfelton761,94,1
3879,williambrown245,264,4
2209,reneemittlestadt15,426,4
3735,ft15jpi7,82,2
31,daveshimizu576,221,4
238,7ytnygpd,73,1
8926,juanguillory861,320,4
6182,domenicpatterson569,69,1
9976,tasharoundtree845,50,3
3453,charlottemonson398,406,3
4193,jerryschiavo170,141,5
7160,maysuitt978,314,5
3800,0hbnp2ot,241,5
4638,joellee457,380,5
1322,amberheinz693,357,2
2597,vincentshade359,418,2
2599,joepierce375,219,1
5416,priscillathomas173,196,5
7546,michaeldixon298,270,4
6097,annieshaw537,38,1
3318,ydgomkdn,224,1
5002,dorothyowen155,325,1
9631,cfem590i,152,3
1356,annehinton299,338,3
2524,dwightmadrid790,134,5
4391,hg57f6zg,420,2
4699,kathleenwhite813,404,4
9878,zatte4eo,345,1
2655,brunolatham898,273,1
4031,glennbailey947,274,1
6077,paulinesvobodny423,368,1
2575,normabowman397,248,4
9777,frederickkeller678,68,3
5278,wesleyreynolds911,32,4
3854,arthurlinkous528,309,4
2918,robertcox789,401,1
9213,robertsumpter444,251,2
6987,vernettamcdonald854,179,5
6427,georginaeye276,127,1
1734,brandonwestbrook556,318,1
7924,noramichael140,74,4
3626,jamesrobinson144,349,5
3977,mildredcasad469,80,5
5543,berthalemon66,236,5
3010,douglasgearhart246,339,5
8156,anagoodman263,291,4
6265,jessicastrickland248,114,4
9280,dellaaubert702,307,1
7784,ashleygribbin521,30,5
3284,heidimiyoshi65,227,3
9543,freddieceballos284,305,5
3964,gc812yk1,90,1
1568,charlesfike977,122,4
7677,francistwiford231,53,1
5630,zbdkenof,118,2
6362,johnboyd456,178,5
7395,meaganreardon84,233,2
5419,uzn3bbcb,31,2
6585,exmz0evq,425,4
8686,josephhenry405,283,1
3603,bettycox902,395,2
1085,vc5efx4x,158,3
5636,timothyallen556,385,3
2084,fpoh1jj8,24,3
492,monicarodgers602,41,4
3518,pyc5ss3k,424,4
1202,richardbray944,90,1
4433,bessieball888,8,3
9912,jeanpoulson871,218,2
394,kevinfilion83,180,5
2191,lindadavis715,81,4
8579,uvwl584n,191,1
8190,lillianmackey993,437,5
4981,davidpotter545,27,3
8366,f4p4brop,181,3
1123,kathrynroberson832,109,5
2446,paulsanders601,168,2
18,carolmarien172,34,4
2740,donnapalmer456,257,2
5032,jeffreyhoffman315,358,4
4123,deborahyoung367,375,2
2093,xg6hwi93,46,2
378,vt6j4q7w,207,1
5594,85eierwg,151,2
9838,carloskingston34,170,2
8949,louisefix229,89,5
4566,mffhwdha,41,4
3522,donaldboshard809,401,5
2195,bradleyhudson689,425,2
2173,ronaldjames659,28,3
1832,donnellpetersen701,324,2
3472,bryanmaynard34,315,2
4222,w3w929bg,35,2
365,betheltruong351,110,1
4509,leonardhunsicker973,216,1
9250,kathycooper823,289,3
5912,teddysproles112,289,2
8135,fqbdu38a,45,2
3241,peggylantz902,107,2
4365,joaniehills589,388,2
8693,michaelnegrete684,19,1
498,sf8mpeqq,357,5
3660,ndjs2t7p,74,2
957,judyzeches982,315,3
6455,frederickfriedman770,16,1
3741,shirleycrotty154,268,5
2931,j90u6xa1,344,5
3498,lydiaking262,46,2
5380,davidgriggs641,141,4
7707,rubylamb364,433,5
5970,stevenkimes562,160,3
7521,vadamonroy356,421,5
9626,scottclarke403,417,4
720,geraldmontey356,313,2
8116,johnwestbrook813,220,3
9494,rhondagoetzinger333,342,5
3897,le0hdfrc,176,2
2098,timothyperkins174,323,2
7860,jonahbienfang445,93,1
3699,zossztof,149,4
2094,howardstene972,73,5
8199,ceceliakoch818,33,3
8128,marshaglaus66,277,3
8356,elainemccraken329,330,1
8994,nedgreen267,144,1
4404,thomassantos184,276,4
2311,sandramoore249,355,4
4805,nancyrichard183,388,3
4544,carolebouman119,388,5
5153,janetmcdonald772,436,2
7093,carloswalker423,280,1
6543,williamferguson682,329,2
9051,brianwatson669,366,4
1276,dianecarrington378,277,4
7371,n170uq1n,70,5
1619,wgvsc34w,344,2
6679,jewellbuffington360,112,5
8149,jonathanmoore784,47,5
4102,il06vhnq,389,2
7552,elizabethladay486,275,2
2514,shirleydavis35,261,5
403,albertabarrett168,352,1
881,scottgotch954,330,4
1709,beatricepouliot252,321,4
3449,margiekuhn479,203,5
6643,mariamartin953,52,2
895,christinamartines294,217,4
8352,elizabethflores360,85,1
5050,barbaraelliott931,417,1
2623,christenwilson741,35,5
8914,6jpscboz,53,5
9629,z7yi4y9b,13,1
5142,susandotson676,216,2
9982,eugeneblair539,202,4
5632,sallyroberts239,55,2
9869,lindajones265,331,4
696,2z68xagt,325,1
400,maryfranco6,216,3
5691,lynnsimpson534,285,4
7173,3rti19ah,48,4
1509,shirleypeters280,331,5
9928,wilburmarshall935,348,2
668,soniaalexander192,346,5
8233,dorothypratt218,286,2
7470,ethelyork514,45,5
4196,bradleyboedeker874,240,2
1216,troygrant548,190,4
7211,lillianelias761,219,5
7375,toddquinton375,28,5
3117,kyv3h46j,295,2
122,christopheralm92,416,5
7527,luistowry962,177,5
4228,lisabarnhill370,135,5
4447,rfqg5jsu,242,5
4029,johnneifert38,5,4
7813,jeffreyfierro218,163,1
8898,stephenward362,313,2
8186,francessuk518,376,1
9095,rdyyv6v8,207,3
8377,michaelwarren400,123,2
7675,rodneymartinez802,43,2
2166,h7eshdje,57,1
6558,zh139mwt,103,2
6435,courtneyperkins779,65,4
7777,mistyepperson191,295,1
4928,raymondlucas846,48,5
2238,l8cszl97,102,1
4558,nicolesharp193,174,2
4601,tracyguillen338,4,2
2710,thomasmeyer305,109,2
1150,irishsalinas453,283,5
2043,ashleyadams951,398,3
619,r3dt9bvu,23,1
802,eddiesmith902,173,2
7306,chrispelkey591,193,1
1127,elvacree288,288,2
771,melvinlund501,279,3
1374,sharonjanuary395,207,1
5931,edwardjethva836,24,4
8278,carrieyarbrough558,228,2
3195,qjec75zx,189,4
9117,bernardolivier337,377,4
6068,timothyreid853,418,1
816,joelovisone646,51,3
3257,brandonbailey886,415,3
5020,nggfo5mu,114,2
5107,juanawynkoop321,103,3
2401,lowelldraper494,302,1
9730,graycehill385,312,3
4192,kathleenscott873,16,3
9899,harrietsmith988,74,1
5479,bradleyburley895,263,5
9266,rx70new9,409,5
936,jamesdouglass36,220,3
3444,michaelcortes565,409,2
9323,sophiefuller641,190,5
151,k9cr2f0z,232,4
8702,9u3ppihv,16,1
9955,robynnobles193,103,4
7563,brookelowe610,300,4
1642,mh8wvliw,135,2
4560,josebailey588,302,2
293,estelapreston193,268,2
1352,leebundy446,278,3
5026,numbersolivas259,185,3
5064,gingerwilson830,369,2
4752,paulinemoore591,316,5
8750,philipdunn441,150,1
7363,charlesgray2,24,2
5206,jamiecordoua49,148,4
3369,jasonellsworth871,244,2
9108,zacharykee523,291,4
3258,dorismoore18,127,1
491,edwardwyatt188,378,5
3722,kimberlytwitchell335,422,3
6114,traceywilliams75,361,1
8081,marthakendall304,416,5
408,johnrisser234,244,4
8647,machellehowell237,159,3
9945,louisemcmillan538,121,1
8732,raykalas717,363,1
2860,olgakawamura352,138,5
5972,georgenash268,296,4
7152,carrieprice466,295,4
7607,kellyvasquez152,198,1
5487,vwkljyz2,422,5
6758,m7zotwgh,391,2
9166,stephengabaldon257,90,5
5362,sheilasanchez732,3,4
542,roselalonde191,95,3
9411,carolynsweeney397,273,2
547,barryneilan23,382,3
8834,robertbasso93,226,5
5822,juanitabubert523,113,3
